Measure,Value,Relationship,First Update,Last Update,Treatment,Seed
Resource Transfer Ratio,0.0,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1035
Relationship Frequency,0.048125,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1035
Total Resource Shared,0.0,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1035
Relationship Incidence,177408.0,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1035
Total Source Stockpile,86453.32694420916,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1035
Resource Transfer Rate,0.0,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1035
Mean Source Stockpile,0.48731357629988026,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1035
Resource Transfer Ratio,0.0,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1035
Relationship Frequency,0.048125,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1035
Total Resource Shared,768.4472682811761,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Source Stockpile,5341273.900117617,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Rate,0.00020845466261967666,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Mean Source Stockpile,1.4489132758565584,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Ratio,0.00014384896605269554,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Resource Shared,474.7524908419369,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Incidence,1555920.0,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Source Stockpile,2825080.261930677,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Rate,0.0003051265430368765,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Mean Source Stockpile,1.81569763350987,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Ratio,0.00016802096877208876,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Frequency,0.4220703125,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Resource Shared,353.9121840224538,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Incidence,783752.0,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Source Stockpile,1646643.11009036,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Rate,0.000451561442934058,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Mean Source Stockpile,2.100974683433484,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Ratio,0.00021488331747784644,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Frequency,0.21260633680555555,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Resource Shared,768.4472682811761,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Incidence,3686400.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Source Stockpile,5341273.900117617,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Rate,0.00020845466261967666,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Mean Source Stockpile,1.4489132758565584,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Ratio,0.00014384896605269554,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Frequency,1.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Resource Shared,749.6257707582952,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Incidence,2675488.0,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Source Stockpile,4815003.157429474,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Rate,0.00028018281926822143,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Mean Source Stockpile,1.7996728661946808,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Ratio,0.00015566118206344955,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Frequency,0.7257725694444445,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Resource Shared,272.149774172496,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Incidence,1010080.0,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Source Stockpile,1910413.4097498124,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Rate,0.00026943388065548866,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Mean Source Stockpile,1.8913486157035209,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Ratio,0.0001424356680856988,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Frequency,0.2740017361111111,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Resource Shared,312.4258689861505,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Incidence,2118896.0,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Source Stockpile,2561216.010761645,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Rate,0.00014744747688709143,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Mean Source Stockpile,1.2087502221730775,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Ratio,0.00012196853430099237,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Frequency,0.5747873263888889,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Resource Shared,102.10921527257274,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Incidence,783752.0,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Source Stockpile,1133414.779265702,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Rate,0.0001302825578404556,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Mean Source Stockpile,1.4461395687228893,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Ratio,9.008177673418635e-05,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Frequency,0.21260633680555555,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Resource Shared,21.545003266741087,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Incidence,1120400.0,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Source Stockpile,605780.2284352506,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Rate,1.9229742294485083e-05,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Mean Source Stockpile,0.5406821032088991,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Ratio,3.5564444033321546e-05,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Frequency,0.3039279513888889,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Resource Shared,18.82149752288146,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Incidence,1010912.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Source Stockpile,526270.7426865811,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Rate,1.8618334259442425e-05,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Mean Source Stockpile,0.5205900639092038,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Resource Transfer Ratio,3.5762627275462036e-05,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Relationship Frequency,0.27422743055555554,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1036
Total Resource Shared,2.000611778522915,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Total Source Stockpile,6032772.130220704,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Resource Transfer Rate,5.427006777677179e-07,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Mean Source Stockpile,1.6364941759496268,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Resource Transfer Ratio,3.3162384918376585e-07,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Total Resource Shared,0.32616336306097454,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Relationship Incidence,1143088.0,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Total Source Stockpile,2307988.329651583,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Resource Transfer Rate,2.853353049467535e-07,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Mean Source Stockpile,2.0190819338944883,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Resource Transfer Ratio,1.4131930945120133e-07,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Relationship Frequency,0.3100824652777778,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Total Resource Shared,1.4165781006960072,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Relationship Incidence,2073168.0,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Total Source Stockpile,2849244.6538550425,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Resource Transfer Rate,6.832915136139509e-07,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Mean Source Stockpile,1.3743433498177873,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Resource Transfer Ratio,4.971764690301595e-07,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Relationship Frequency,0.5623828125,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Total Resource Shared,2.000611778522915,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Relationship Incidence,3686400.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Total Source Stockpile,6032772.130220704,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Resource Transfer Rate,5.427006777677179e-07,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Mean Source Stockpile,1.6364941759496268,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Resource Transfer Ratio,3.3162384918376585e-07,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Relationship Frequency,1.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Total Resource Shared,1.5598007690450364,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Relationship Incidence,2753648.0,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Total Source Stockpile,5592287.826363068,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Resource Transfer Rate,5.664488594929476e-07,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Mean Source Stockpile,2.030865174620383,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Resource Transfer Ratio,2.789198951156243e-07,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Relationship Frequency,0.7469748263888889,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Total Resource Shared,0.5840336778269077,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Relationship Incidence,806616.0,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Total Source Stockpile,1346610.1289304264,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Resource Transfer Rate,7.240541693034947e-07,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Mean Source Stockpile,1.6694562579101164,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Resource Transfer Ratio,4.337063950288623e-07,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Relationship Frequency,0.21880859375,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Total Resource Shared,0.9757670912181291,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Relationship Incidence,1436080.0,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Total Source Stockpile,3206594.0070154965,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Resource Transfer Rate,6.794656921746206e-07,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Mean Source Stockpile,2.2328797887412235,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Resource Transfer Ratio,3.043000742087445e-07,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Relationship Frequency,0.38956163194444443,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Total Resource Shared,0.698681324243811,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Relationship Incidence,1107232.0,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Total Source Stockpile,518189.79355325503,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Resource Transfer Rate,6.310161955613738e-07,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Mean Source Stockpile,0.46800471224933443,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Resource Transfer Ratio,1.34830981022231e-06,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Relationship Frequency,0.3003559027777778,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
Total Resource Shared,0.4408110094778773,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1037
