Measure,Value,Relationship,First Update,Last Update,Treatment,Seed
Resource Transfer Rate,1.6857983437436e-06,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Mean Source Stockpile,0.46587271742684433,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Resource Transfer Ratio,3.6185682923831762e-06,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Relationship Frequency,0.15895182291666668,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Total Resource Shared,13.905249334964244,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Relationship Incidence,895968.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Total Source Stockpile,606619.2264848545,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Resource Transfer Rate,1.5519805768692903e-05,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Mean Source Stockpile,0.6770545672221044,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Resource Transfer Ratio,2.2922007730130302e-05,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Relationship Frequency,0.243046875,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Total Resource Shared,0.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Total Source Stockpile,6837807.628158041,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Resource Transfer Rate,0.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Mean Source Stockpile,1.8548740310758576,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Resource Transfer Ratio,0.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Total Resource Shared,0.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Relationship Incidence,778976.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Total Source Stockpile,2228655.186470693,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Resource Transfer Rate,0.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Mean Source Stockpile,2.861006226726745,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Resource Transfer Ratio,0.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Relationship Frequency,0.2113107638888889,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Total Resource Shared,0.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Relationship Incidence,1557952.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Total Source Stockpile,3775176.6275352966,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Resource Transfer Rate,0.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Mean Source Stockpile,2.423166199944091,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Resource Transfer Ratio,0.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Relationship Frequency,0.4226215277777778,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Total Resource Shared,0.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Relationship Incidence,826032.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Total Source Stockpile,411174.0601220771,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Resource Transfer Rate,0.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Mean Source Stockpile,0.49777013496096656,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Resource Transfer Ratio,0.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Relationship Frequency,0.22407552083333335,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Total Resource Shared,0.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Relationship Incidence,1154960.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Total Source Stockpile,2582636.9406864513,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Resource Transfer Rate,0.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Mean Source Stockpile,2.236126740914362,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Resource Transfer Ratio,0.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Relationship Frequency,0.31330295138888886,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Total Resource Shared,0.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Relationship Incidence,778976.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Total Source Stockpile,1546521.4410639347,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Resource Transfer Rate,0.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Mean Source Stockpile,1.9853261731605785,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Resource Transfer Ratio,0.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Relationship Frequency,0.2113107638888889,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1006
Total Resource Shared,9838.271217723817,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Total Source Stockpile,3694245.3571031466,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Resource Transfer Rate,0.0026688018711273375,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Mean Source Stockpile,1.002128189318345,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Resource Transfer Ratio,0.002656060771010099,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Total Resource Shared,9.476672373520577,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Relationship Incidence,819264.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Total Source Stockpile,1199398.7037184671,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Resource Transfer Rate,1.1567299885654169e-05,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Mean Source Stockpile,1.463995371111714,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Resource Transfer Ratio,7.901123677872945e-06,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Relationship Frequency,0.22223958333333332,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Total Resource Shared,6889.2849833780065,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Relationship Incidence,694352.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Total Source Stockpile,790282.30374161,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Resource Transfer Rate,0.009921891178217974,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Mean Source Stockpile,1.1381580289847368,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Resource Transfer Ratio,0.008642160710214052,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Relationship Frequency,0.18835503472222223,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Total Resource Shared,6894.889702831752,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Relationship Incidence,1388704.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Total Source Stockpile,1552827.435768726,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Resource Transfer Rate,0.004964981524379387,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Mean Source Stockpile,1.1181846064882985,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Resource Transfer Ratio,0.004420587940707453,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Relationship Frequency,0.37671006944444446,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Total Resource Shared,5.472419696214739,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Relationship Incidence,879024.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Total Source Stockpile,443707.01270085736,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Resource Transfer Rate,6.225563461537727e-06,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Mean Source Stockpile,0.5047723528605105,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Resource Transfer Ratio,1.2333256060459783e-05,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Relationship Frequency,0.23845052083333335,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Total Resource Shared,5.604719453750337,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Relationship Incidence,694352.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Total Source Stockpile,762545.1320267355,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Resource Transfer Rate,8.071870540806877e-06,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Mean Source Stockpile,1.098211183991312,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Resource Transfer Ratio,7.349962676143655e-06,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Relationship Frequency,0.18835503472222223,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1007
Total Resource Shared,9133.640954676315,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Total Source Stockpile,4501288.4462078195,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Resource Transfer Rate,0.0024776586791114136,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Mean Source Stockpile,1.2210526384027287,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Resource Transfer Ratio,0.0020250080321024422,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Total Resource Shared,7127.571495789228,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Relationship Incidence,690888.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Total Source Stockpile,912638.5993951765,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Resource Transfer Rate,0.010316536827661253,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Mean Source Stockpile,1.3209646127811983,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Resource Transfer Ratio,0.007749329907279413,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Relationship Frequency,0.18741536458333333,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Total Resource Shared,7128.0064638755985,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Relationship Incidence,1381776.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Total Source Stockpile,1860865.156812384,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Resource Transfer Rate,0.005158583202976168,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Mean Source Stockpile,1.3467198422988849,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Resource Transfer Ratio,0.003815863250470275,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Relationship Frequency,0.37483072916666665,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Total Resource Shared,116.74036945831,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Relationship Incidence,828544.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Total Source Stockpile,395477.93951826566,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Resource Transfer Rate,0.00014089821356296105,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Mean Source Stockpile,0.4773167623183146,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Resource Transfer Ratio,0.00029510095912170194,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Relationship Frequency,0.22475694444444444,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Total Resource Shared,220.0712137550313,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Relationship Incidence,756976.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Total Source Stockpile,1310804.729978199,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Resource Transfer Rate,0.00029072416266173734,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Mean Source Stockpile,1.7316331428977918,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Resource Transfer Ratio,0.00016786197603199234,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Relationship Frequency,0.20534288194444444,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Total Resource Shared,0.4349680863704374,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Relationship Incidence,690888.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Total Source Stockpile,948226.5574167756,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Resource Transfer Rate,6.295782910839924e-07,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Mean Source Stockpile,1.3724750718159464,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
Resource Transfer Ratio,4.5871725848729533e-07,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1008
