Genotype,Seed,Cold,Cell Age,Border Age,Update
Wild Type,18,False,0,0,7168
Wild Type,18,False,24,0,7168
Wild Type,18,False,368,24,7168
Wild Type,18,False,368,56,7168
Wild Type,18,False,56,56,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,184,40,7168
Wild Type,18,False,184,184,7168
Wild Type,18,False,184,16,7168
Wild Type,18,False,592,592,7168
Wild Type,18,False,592,0,7168
Wild Type,18,False,592,184,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,1384,8,7168
Wild Type,18,False,1384,0,7168
Wild Type,18,False,32,32,7168
Wild Type,18,False,32,32,7168
Wild Type,18,False,176,8,7168
Wild Type,18,False,176,32,7168
Wild Type,18,False,200,0,7168
Wild Type,18,True,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,True,624,624,7168
Wild Type,18,False,24,24,7168
Wild Type,18,False,24,16,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,176,0,7168
Wild Type,18,False,224,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,136,16,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,504,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,128,0,7168
Wild Type,18,False,584,448,7168
Wild Type,18,False,584,24,7168
Wild Type,18,False,24,24,7168
Wild Type,18,False,24,24,7168
Wild Type,18,False,40,40,7168
Wild Type,18,False,40,40,7168
Wild Type,18,False,1232,8,7168
Wild Type,18,False,1232,40,7168
Wild Type,18,False,1296,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,160,16,7168
Wild Type,18,False,160,8,7168
Wild Type,18,False,176,0,7168
Wild Type,18,False,176,40,7168
Wild Type,18,False,40,40,7168
Wild Type,18,True,144,144,7168
Wild Type,18,False,1992,0,7168
Wild Type,18,False,1992,24,7168
Wild Type,18,False,1992,8,7168
Wild Type,18,True,1992,144,7168
Wild Type,18,False,8,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,184,0,7168
Wild Type,18,False,40,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,160,0,7168
Wild Type,18,False,160,0,7168
Wild Type,18,False,592,448,7168
Wild Type,18,False,448,448,7168
Wild Type,18,False,448,448,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,True,8,8,7168
Wild Type,18,True,1392,8,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,160,40,7168
Wild Type,18,False,160,16,7168
Wild Type,18,True,168,0,7168
Wild Type,18,True,168,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,True,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,128,0,7168
Wild Type,18,False,80,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,184,0,7168
Wild Type,18,False,184,48,7168
Wild Type,18,False,184,0,7168
Wild Type,18,False,48,48,7168
Wild Type,18,False,48,16,7168
Wild Type,18,False,48,48,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,16,0,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,264,264,7168
Wild Type,18,False,264,264,7168
Wild Type,18,False,2104,264,7168
Wild Type,18,True,32,32,7168
Wild Type,18,False,1288,240,7168
Wild Type,18,False,1288,8,7168
Wild Type,18,True,1288,32,7168
Wild Type,18,False,1368,272,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,40,40,7168
Wild Type,18,False,40,0,7168
Wild Type,18,True,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,104,8,7168
Wild Type,18,False,104,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,456,0,7168
Wild Type,18,False,48,48,7168
Wild Type,18,False,48,48,7168
Wild Type,18,False,408,16,7168
Wild Type,18,False,408,0,7168
Wild Type,18,False,408,48,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,464,464,7168
Wild Type,18,False,464,464,7168
Wild Type,18,False,1416,264,7168
Wild Type,18,False,1416,464,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,240,240,7168
Wild Type,18,False,240,0,7168
Wild Type,18,False,272,272,7168
Wild Type,18,False,272,272,7168
Wild Type,18,False,1376,144,7168
Wild Type,18,False,1376,272,7168
Wild Type,18,False,88,16,7168
Wild Type,18,False,16,0,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,True,8,8,7168
Wild Type,18,True,120,8,7168
Wild Type,18,False,168,0,7168
Wild Type,18,False,760,0,7168
Wild Type,18,False,24,16,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,1544,0,7168
Wild Type,18,False,1544,16,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,88,0,7168
Wild Type,18,False,40,0,7168
Wild Type,18,True,568,568,7168
Wild Type,18,False,568,568,7168
Wild Type,18,False,1280,328,7168
Wild Type,18,False,1280,464,7168
Wild Type,18,False,1280,568,7168
Wild Type,18,False,16,8,7168
Wild Type,18,False,8,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,144,144,7168
Wild Type,18,False,144,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,1240,312,7168
Wild Type,18,False,152,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,296,8,7168
Wild Type,18,False,296,0,7168
Wild Type,18,True,160,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,1056,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,1584,8,7168
Wild Type,18,False,1536,8,7168
Wild Type,18,False,1536,16,7168
Wild Type,18,False,1536,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,0,7168
Wild Type,18,True,392,368,7168
Wild Type,18,True,392,392,7168
Wild Type,18,True,720,464,7168
Wild Type,18,True,720,568,7168
Wild Type,18,True,720,328,7168
Wild Type,18,True,720,392,7168
Wild Type,18,False,328,328,7168
Wild Type,18,True,328,256,7168
Wild Type,18,True,328,328,7168
Wild Type,18,True,256,256,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,8,0,7168
Wild Type,18,False,312,312,7168
Wild Type,18,True,312,312,7168
Wild Type,18,True,880,312,7168
Wild Type,18,False,16,8,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,272,16,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,104,0,7168
Wild Type,18,False,104,0,7168
Wild Type,18,True,160,0,7168
Wild Type,18,True,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,True,0,0,7168
Wild Type,18,True,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,64,16,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,1576,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,120,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,True,368,368,7168
Wild Type,18,True,464,464,7168
Wild Type,18,True,520,192,7168
Wild Type,18,False,192,0,7168
Wild Type,18,True,192,192,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,272,0,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,360,48,7168
Wild Type,18,False,360,16,7168
Wild Type,18,False,704,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,0,7168
Wild Type,18,False,56,0,7168
Wild Type,18,False,56,56,7168
Wild Type,18,False,104,8,7168
Wild Type,18,False,104,56,7168
Wild Type,18,True,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,1064,0,7168
Wild Type,18,True,960,0,7168
Wild Type,18,False,48,24,7168
Wild Type,18,False,48,48,7168
Wild Type,18,False,1160,48,7168
Wild Type,18,True,8,8,7168
Wild Type,18,True,72,8,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,224,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,72,0,7168
Wild Type,18,False,72,0,7168
Wild Type,18,False,48,48,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,296,0,7168
Wild Type,18,False,176,0,7168
Wild Type,18,False,176,176,7168
Wild Type,18,False,176,144,7168
Wild Type,18,False,144,0,7168
Wild Type,18,False,144,144,7168
Wild Type,18,False,88,8,7168
Wild Type,18,False,88,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,128,24,7168
Wild Type,18,False,128,8,7168
Wild Type,18,True,1032,0,7168
Wild Type,18,False,584,96,7168
Wild Type,18,False,240,8,7168
Wild Type,18,False,72,40,7168
Wild Type,18,False,72,24,7168
Wild Type,18,False,24,24,7168
Wild Type,18,False,24,24,7168
Wild Type,18,False,24,24,7168
Wild Type,18,False,1120,144,7168
Wild Type,18,False,1120,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,True,336,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,True,0,0,7168
Wild Type,18,False,1008,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,112,0,7168
Wild Type,18,False,40,40,7168
Wild Type,18,False,224,8,7168
Wild Type,18,False,224,0,7168
Wild Type,18,False,224,40,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,208,176,7168
Wild Type,18,False,72,0,7168
Wild Type,18,False,72,0,7168
Wild Type,18,True,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,584,0,7168
Wild Type,18,False,248,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,224,0,7168
Wild Type,18,False,224,0,7168
Wild Type,18,False,24,24,7168
Wild Type,18,False,24,24,7168
Wild Type,18,False,32,24,7168
Wild Type,18,False,96,96,7168
Wild Type,18,False,96,96,7168
Wild Type,18,False,96,96,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,40,40,7168
Wild Type,18,False,128,24,7168
Wild Type,18,False,128,128,7168
Wild Type,18,False,256,0,7168
Wild Type,18,False,256,144,7168
Wild Type,18,False,256,128,7168
Wild Type,18,False,144,144,7168
Wild Type,18,False,144,144,7168
Wild Type,18,False,8,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,224,0,7168
Wild Type,18,False,224,8,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,80,0,7168
Wild Type,18,False,136,8,7168
Wild Type,18,False,8,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,True,88,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,0,7168
Wild Type,18,False,136,40,7168
Wild Type,18,False,136,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,696,0,7168
Wild Type,18,False,656,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,48,8,7168
Wild Type,18,False,16,0,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,96,96,7168
Wild Type,18,False,96,96,7168
Wild Type,18,False,96,16,7168
Wild Type,18,False,576,176,7168
Wild Type,18,False,576,96,7168
Wild Type,18,False,632,40,7168
Wild Type,18,False,632,96,7168
Wild Type,18,False,2240,8,7168
Wild Type,18,False,2240,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,912,0,7168
Wild Type,18,False,864,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,136,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,40,40,7168
Wild Type,18,False,40,8,7168
Wild Type,18,False,600,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,96,24,7168
Wild Type,18,False,96,0,7168
Wild Type,18,False,96,8,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,136,16,7168
Wild Type,18,False,136,0,7168
Wild Type,18,False,176,176,7168
Wild Type,18,False,176,40,7168
Wild Type,18,False,40,40,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,40,40,7168
Wild Type,18,False,40,0,7168
Wild Type,18,False,2368,8,7168
Wild Type,18,False,8,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,True,344,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,True,8,8,7168
Wild Type,18,False,368,0,7168
Wild Type,18,False,56,0,7168
Wild Type,18,False,304,0,7168
Wild Type,18,False,32,0,7168
Wild Type,18,False,32,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,184,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,48,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,24,0,7168
Wild Type,18,False,24,24,7168
Wild Type,18,False,24,24,7168
Wild Type,18,False,48,24,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,32,32,7168
Wild Type,18,False,32,32,7168
Wild Type,18,False,32,16,7168
Wild Type,18,False,336,40,7168
Wild Type,18,False,336,32,7168
Wild Type,18,True,288,96,7168
Wild Type,18,True,200,200,7168
Wild Type,18,True,200,200,7168
Wild Type,18,True,2320,200,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,424,0,7168
Wild Type,18,False,336,8,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,True,0,0,7168
Wild Type,18,True,248,0,7168
Wild Type,18,False,16,0,7168
Wild Type,18,True,16,16,7168
Wild Type,18,True,728,16,7168
Wild Type,18,False,352,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,112,32,7168
Wild Type,18,False,112,40,7168
Wild Type,18,False,40,8,7168
Wild Type,18,False,40,40,7168
Wild Type,18,False,40,40,7168
Wild Type,18,True,96,96,7168
Wild Type,18,True,2312,200,7168
Wild Type,18,False,272,240,7168
Wild Type,18,False,240,0,7168
Wild Type,18,False,240,240,7168
Wild Type,18,False,32,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,1056,0,7168
Wild Type,18,False,1080,0,7168
Wild Type,18,False,8,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,200,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,304,0,7168
Wild Type,18,True,64,0,7168
Wild Type,18,True,0,0,7168
Wild Type,18,False,40,32,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,168,0,7168
Wild Type,18,False,200,8,7168
Wild Type,18,False,8,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,True,8,8,7168
Wild Type,18,True,160,8,7168
Wild Type,18,False,1008,0,7168
Wild Type,18,False,1008,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,80,80,7168
Wild Type,18,False,80,0,7168
Wild Type,18,False,88,0,7168
Wild Type,18,False,280,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,1056,0,7168
Wild Type,18,False,24,8,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,264,0,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,288,16,7168
Wild Type,18,False,88,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,24,0,7168
Wild Type,18,False,24,24,7168
Wild Type,18,False,32,32,7168
Wild Type,18,False,32,24,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,152,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,152,152,7168
Wild Type,18,False,152,0,7168
Wild Type,18,False,792,0,7168
Wild Type,18,False,64,8,7168
Wild Type,18,False,64,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,184,80,7168
Wild Type,18,False,184,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,1320,0,7168
Wild Type,18,False,24,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,1064,0,7168
Wild Type,18,False,1160,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,328,8,7168
Wild Type,18,False,48,0,7168
Wild Type,18,False,56,56,7168
Wild Type,18,False,56,56,7168
Wild Type,18,False,1480,352,7168
Wild Type,18,False,1480,16,7168
Wild Type,18,False,1480,280,7168
Wild Type,18,False,1480,56,7168
Wild Type,18,False,280,280,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,648,0,7168
Wild Type,18,False,32,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,64,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,32,0,7168
Wild Type,18,False,32,0,7168
Wild Type,18,False,208,152,7168
Wild Type,18,False,0,0,7168
Wild Type,18,True,0,0,7168
Wild Type,18,True,792,0,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,408,0,7168
Wild Type,18,False,304,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,True,1304,0,7168
Wild Type,18,False,128,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,1056,0,7168
Wild Type,18,False,1200,0,7168
Wild Type,18,False,824,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,376,0,7168
Wild Type,18,False,376,8,7168
Wild Type,18,False,48,48,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,16,16,7168
Wild Type,18,False,16,0,7168
Wild Type,18,False,1224,56,7168
Wild Type,18,False,1224,16,7168
Wild Type,18,False,352,352,7168
Wild Type,18,False,352,352,7168
Wild Type,18,False,1144,336,7168
Wild Type,18,False,1144,352,7168
Wild Type,18,False,288,256,7168
Wild Type,18,False,264,264,7168
Wild Type,18,False,264,264,7168
Wild Type,18,False,264,0,7168
Wild Type,18,False,264,264,7168
Wild Type,18,False,64,32,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,80,0,7168
Wild Type,18,False,144,0,7168
Wild Type,18,False,256,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,184,8,7168
Wild Type,18,False,184,0,7168
Wild Type,18,False,16,0,7168
Wild Type,18,True,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,1088,0,7168
Wild Type,18,False,136,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,128,48,7168
Wild Type,18,False,128,0,7168
Wild Type,18,False,96,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,True,792,88,7168
Wild Type,18,False,792,16,7168
Wild Type,18,False,792,0,7168
Wild Type,18,False,336,336,7168
Wild Type,18,False,256,256,7168
Wild Type,18,False,256,256,7168
Wild Type,18,False,280,256,7168
Wild Type,18,False,360,264,7168
Wild Type,18,False,360,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,24,24,7168
Wild Type,18,False,24,24,7168
Wild Type,18,False,32,32,7168
Wild Type,18,False,32,24,7168
Wild Type,18,False,72,0,7168
Wild Type,18,False,168,0,7168
Wild Type,18,False,168,0,7168
Wild Type,18,False,512,0,7168
Wild Type,18,False,512,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,816,0,7168
Wild Type,18,False,48,48,7168
Wild Type,18,False,48,48,7168
Wild Type,18,False,128,128,7168
Wild Type,18,False,128,48,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,664,16,7168
Wild Type,18,False,16,0,7168
Wild Type,18,False,16,16,7168
Wild Type,18,True,88,88,7168
Wild Type,18,True,88,88,7168
Wild Type,18,True,88,88,7168
Wild Type,18,True,2304,88,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,0,0,7168
Wild Type,18,False,208,0,7168
Wild Type,18,False,208,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,8,8,7168
Wild Type,18,False,488,112,7168
Wild Type,18,False,488,24,7168
Wild Type,18,False,488,8,7168
Wild Type,18,False,176,0,7168
Wild Type,18,False,200,0,7168
